"location","depth","photo","group","successes","failures","cover"
"se","md","t4_15","poci",25,75,0.25
"se","md","t4_15","cca",27,73,0.27
"se","md","t4_15","biotic",2,98,0.02
"se","md","t4_15","hard_coral_other",0,100,0
"se","md","t4_2","abiotic",9,91,0.09
"se","md","t4_2","macro",0,100,0
"se","md","t4_2","non_reef",6,94,0.06
"se","md","t4_2","plob",22,78,0.22
"se","md","t4_2","turf",19,81,0.19
"se","md","t4_2","poci",31,69,0.31
"se","md","t4_2","cca",6,94,0.06
"se","md","t4_2","biotic",7,93,0.07
"se","md","t4_2","hard_coral_other",0,100,0
"se","md","t4_3","abiotic",18,82,0.18
"se","md","t4_3","macro",0,100,0
"se","md","t4_3","non_reef",6,94,0.06
"se","md","t4_3","plob",14,86,0.14
"se","md","t4_3","turf",14,86,0.14
"se","md","t4_3","poci",21,79,0.21
"se","md","t4_3","cca",19,81,0.19
"se","md","t4_3","biotic",8,92,0.08
"se","md","t4_3","hard_coral_other",0,100,0
"se","md","t4_4","abiotic",9,91,0.09
"se","md","t4_4","macro",0,100,0
"se","md","t4_4","non_reef",8,92,0.08
"se","md","t4_4","plob",21,79,0.21
"se","md","t4_4","turf",10,90,0.1
"se","md","t4_4","poci",42,58,0.42
"se","md","t4_4","cca",0,100,0
"se","md","t4_4","biotic",10,90,0.1
"se","md","t4_4","hard_coral_other",0,100,0
"se","md","t4_5","abiotic",44,56,0.44
"se","md","t4_5","macro",0,100,0
"se","md","t4_5","non_reef",7,93,0.07
"se","md","t4_5","plob",15,85,0.15
"se","md","t4_5","turf",5,95,0.05
"se","md","t4_5","poci",25,75,0.25
"se","md","t4_5","cca",1,99,0.01
"se","md","t4_5","biotic",3,97,0.03
"se","md","t4_5","hard_coral_other",0,100,0
"se","md","t4_6","abiotic",26,74,0.26
"se","md","t4_6","macro",0,100,0
"se","md","t4_6","non_reef",2,98,0.02
"se","md","t4_6","plob",32,68,0.32
"se","md","t4_6","turf",10,90,0.1
"se","md","t4_6","poci",25,75,0.25
"se","md","t4_6","cca",3,97,0.03
"se","md","t4_6","biotic",2,98,0.02
"se","md","t4_6","hard_coral_other",0,100,0
"se","md","t4_7","abiotic",20,80,0.2
"se","md","t4_7","macro",0,100,0
"se","md","t4_7","non_reef",1,99,0.01
"se","md","t4_7","plob",38,62,0.38
"se","md","t4_7","turf",3,97,0.03
"se","md","t4_7","poci",28,72,0.28
"se","md","t4_7","cca",0,100,0
"se","md","t4_7","biotic",10,90,0.1
"se","md","t4_7","hard_coral_other",0,100,0
"se","md","t4_8","abiotic",2,98,0.02
"se","md","t4_8","macro",0,100,0
"se","md","t4_8","non_reef",5,95,0.05
"se","md","t4_8","plob",21,79,0.21
"se","md","t4_8","turf",18,82,0.18
"se","md","t4_8","poci",34,66,0.34
"se","md","t4_8","cca",11,89,0.11
"se","md","t4_8","biotic",9,91,0.09
"se","md","t4_8","hard_coral_other",0,100,0
"se","md","t4_9","abiotic",17,83,0.17
"se","md","t4_9","macro",0,100,0
"se","md","t4_9","non_reef",9,91,0.09
"se","md","t4_9","plob",21,79,0.21
"se","md","t4_9","turf",5,95,0.05
"se","md","t4_9","poci",41,59,0.41
"se","md","t4_9","cca",5,95,0.05
"se","md","t4_9","biotic",2,98,0.02
"se","md","t4_9","hard_coral_other",0,100,0
"se","sh","t1_1","abiotic",23,77,0.23
"se","sh","t1_1","macro",0,100,0
"se","sh","t1_1","non_reef",5,95,0.05
"se","sh","t1_1","plob",4,96,0.04
"se","sh","t1_1","turf",17,83,0.17
"se","sh","t1_1","poci",35,65,0.35
"se","sh","t1_1","cca",10,90,0.1
"se","sh","t1_1","biotic",6,94,0.06
"se","sh","t1_1","hard_coral_other",0,100,0
"se","sh","t1_10","abiotic",5,95,0.05
"se","sh","t1_10","macro",0,100,0
"se","sh","t1_10","non_reef",6,94,0.06
"se","sh","t1_10","plob",2,98,0.02
"se","sh","t1_10","turf",37,63,0.37
"se","sh","t1_10","poci",26,74,0.26
"se","sh","t1_10","cca",22,78,0.22
"se","sh","t1_10","biotic",2,98,0.02
"se","sh","t1_10","hard_coral_other",0,100,0
"se","sh","t1_11","abiotic",25,75,0.25
"se","sh","t1_11","macro",0,100,0
"se","sh","t1_11","non_reef",11,89,0.11
"se","sh","t1_11","plob",0,100,0
"se","sh","t1_11","turf",21,79,0.21
"se","sh","t1_11","poci",32,68,0.32
"se","sh","t1_11","cca",9,91,0.09
"se","sh","t1_11","biotic",2,98,0.02
"se","sh","t1_11","hard_coral_other",0,100,0
"se","sh","t1_12","abiotic",18,82,0.18
"se","sh","t1_12","macro",0,100,0
"se","sh","t1_12","non_reef",5,95,0.05
"se","sh","t1_12","plob",0,100,0
"se","sh","t1_12","turf",31,69,0.31
"se","sh","t1_12","poci",30,70,0.3
"se","sh","t1_12","cca",10,90,0.1
"se","sh","t1_12","biotic",6,94,0.06
"se","sh","t1_12","hard_coral_other",0,100,0
"se","sh","t1_13","abiotic",36,64,0.36
"se","sh","t1_13","macro",0,100,0
"se","sh","t1_13","non_reef",3,97,0.03
"se","sh","t1_13","plob",4,96,0.04
"se","sh","t1_13","turf",14,86,0.14
"se","sh","t1_13","poci",39,61,0.39
"se","sh","t1_13","cca",2,98,0.02
"se","sh","t1_13","biotic",2,98,0.02
"se","sh","t1_13","hard_coral_other",0,100,0
"se","sh","t1_14","abiotic",33,67,0.33
"se","sh","t1_14","macro",0,100,0
"se","sh","t1_14","non_reef",1,99,0.01
"se","sh","t1_14","plob",11,89,0.11
"se","sh","t1_14","turf",47,53,0.47
"se","sh","t1_14","poci",8,92,0.08
"se","sh","t1_14","cca",0,100,0
"se","sh","t1_14","biotic",0,100,0
"se","sh","t1_14","hard_coral_other",0,100,0
"se","sh","t1_15","abiotic",62,38,0.62
"se","sh","t1_15","macro",0,100,0
"se","sh","t1_15","non_reef",2,98,0.02
"se","sh","t1_15","plob",11,89,0.11
"se","sh","t1_15","turf",9,91,0.09
"se","sh","t1_15","poci",14,86,0.14
"se","sh","t1_15","cca",0,100,0
"se","sh","t1_15","biotic",2,98,0.02
"se","sh","t1_15","hard_coral_other",0,100,0
"se","sh","t1_2","abiotic",44,56,0.44
"se","sh","t1_2","macro",0,100,0
"se","sh","t1_2","non_reef",0,100,0
"se","sh","t1_2","plob",3,97,0.03
"se","sh","t1_2","turf",16,84,0.16
"se","sh","t1_2","poci",22,78,0.22
"se","sh","t1_2","cca",7,93,0.07
"se","sh","t1_2","biotic",8,92,0.08
"se","sh","t1_2","hard_coral_other",0,100,0
"se","sh","t1_3","abiotic",55,45,0.55
"se","sh","t1_3","macro",0,100,0
"se","sh","t1_3","non_reef",0,100,0
"se","sh","t1_3","plob",3,97,0.03
"se","sh","t1_3","turf",3,97,0.03
"se","sh","t1_3","poci",29,71,0.29
"se","sh","t1_3","cca",3,97,0.03
"se","sh","t1_3","biotic",7,93,0.07
"se","sh","t1_3","hard_coral_other",0,100,0
"se","sh","t1_4","abiotic",57,43,0.57
"se","sh","t1_4","macro",0,100,0
"se","sh","t1_4","non_reef",2,98,0.02
"se","sh","t1_4","plob",3,97,0.03
"se","sh","t1_4","turf",6,94,0.06
"se","sh","t1_4","poci",24,76,0.24
"se","sh","t1_4","cca",4,96,0.04
"se","sh","t1_4","biotic",4,96,0.04
"se","sh","t1_4","hard_coral_other",0,100,0
"se","sh","t1_5","abiotic",33,67,0.33
"se","sh","t1_5","macro",0,100,0
"se","sh","t1_5","non_reef",3,97,0.03
"se","sh","t1_5","plob",2,98,0.02
"se","sh","t1_5","turf",10,90,0.1
"se","sh","t1_5","poci",41,59,0.41
"se","sh","t1_5","cca",8,92,0.08
"se","sh","t1_5","biotic",3,97,0.03
"se","sh","t1_5","hard_coral_other",0,100,0
"se","sh","t1_6","abiotic",35,65,0.35
"se","sh","t1_6","macro",0,100,0
"se","sh","t1_6","non_reef",3,97,0.03
"se","sh","t1_6","plob",2,98,0.02
"se","sh","t1_6","turf",33,67,0.33
"se","sh","t1_6","poci",22,78,0.22
"se","sh","t1_6","cca",3,97,0.03
"se","sh","t1_6","biotic",2,98,0.02
"se","sh","t1_6","hard_coral_other",0,100,0
"se","sh","t1_7","abiotic",42,58,0.42
"se","sh","t1_7","macro",0,100,0
"se","sh","t1_7","non_reef",3,97,0.03
"se","sh","t1_7","plob",0,100,0
"se","sh","t1_7","turf",20,80,0.2
"se","sh","t1_7","poci",19,81,0.19
"se","sh","t1_7","cca",11,89,0.11
"se","sh","t1_7","biotic",5,95,0.05
"se","sh","t1_7","hard_coral_other",0,100,0
"se","sh","t1_8","abiotic",33,67,0.33
"se","sh","t1_8","macro",0,100,0
"se","sh","t1_8","non_reef",1,99,0.01
"se","sh","t1_8","plob",2,98,0.02
"se","sh","t1_8","turf",26,74,0.26
"se","sh","t1_8","poci",23,77,0.23
"se","sh","t1_8","cca",10,90,0.1
"se","sh","t1_8","biotic",5,95,0.05
"se","sh","t1_8","hard_coral_other",0,100,0
"se","sh","t1_9","abiotic",18,82,0.18
"se","sh","t1_9","macro",0,100,0
"se","sh","t1_9","non_reef",2,98,0.02
"se","sh","t1_9","plob",3,97,0.03
"se","sh","t1_9","turf",42,58,0.42
"se","sh","t1_9","poci",25,75,0.25
"se","sh","t1_9","cca",10,90,0.1
"se","sh","t1_9","biotic",0,100,0
"se","sh","t1_9","hard_coral_other",0,100,0
"se","sh","t2_1","abiotic",47,53,0.47
"se","sh","t2_1","macro",0,100,0
"se","sh","t2_1","non_reef",4,96,0.04
"se","sh","t2_1","plob",1,99,0.01
"se","sh","t2_1","turf",14,86,0.14
"se","sh","t2_1","poci",25,75,0.25
"se","sh","t2_1","cca",3,97,0.03
"se","sh","t2_1","biotic",6,94,0.06
"se","sh","t2_1","hard_coral_other",0,100,0
"se","sh","t2_10","abiotic",26,74,0.26
"se","sh","t2_10","macro",0,100,0
"se","sh","t2_10","non_reef",10,90,0.1
"se","sh","t2_10","plob",5,95,0.05
"se","sh","t2_10","turf",16,84,0.16
"se","sh","t2_10","poci",32,68,0.32
"se","sh","t2_10","cca",4,96,0.04
"se","sh","t2_10","biotic",7,93,0.07
"se","sh","t2_10","hard_coral_other",0,100,0
"se","sh","t2_11","abiotic",58,42,0.58
"se","sh","t2_11","macro",0,100,0
"se","sh","t2_11","non_reef",2,98,0.02
"se","sh","t2_11","plob",6,94,0.06
"se","sh","t2_11","turf",11,89,0.11
"se","sh","t2_11","poci",19,81,0.19
"se","sh","t2_11","cca",1,99,0.01
"se","sh","t2_11","biotic",3,97,0.03
"se","sh","t2_11","hard_coral_other",0,100,0
"se","sh","t2_12","abiotic",33,67,0.33
"se","sh","t2_12","macro",0,100,0
"se","sh","t2_12","non_reef",1,99,0.01
"se","sh","t2_12","plob",3,97,0.03
"se","sh","t2_12","turf",31,69,0.31
"se","sh","t2_12","poci",8,92,0.08
"se","sh","t2_12","cca",10,90,0.1
"se","sh","t2_12","biotic",14,86,0.14
"se","sh","t2_12","hard_coral_other",0,100,0
"se","sh","t2_13","abiotic",24,76,0.24
"se","sh","t2_13","macro",0,100,0
"se","sh","t2_13","non_reef",1,99,0.01
"se","sh","t2_13","plob",3,97,0.03
"se","sh","t2_13","turf",41,59,0.41
"se","sh","t2_13","poci",20,80,0.2
"se","sh","t2_13","cca",4,96,0.04
"se","sh","t2_13","biotic",7,93,0.07
"se","sh","t2_13","hard_coral_other",0,100,0
"se","sh","t2_14","abiotic",20,80,0.2
"se","sh","t2_14","macro",0,100,0
"se","sh","t2_14","non_reef",2,98,0.02
"se","sh","t2_14","plob",4,96,0.04
"se","sh","t2_14","turf",52,48,0.52
"se","sh","t2_14","poci",15,85,0.15
"se","sh","t2_14","cca",3,97,0.03
"se","sh","t2_14","biotic",4,96,0.04
"se","sh","t2_14","hard_coral_other",0,100,0
"se","sh","t2_15","abiotic",42,58,0.42
"se","sh","t2_15","macro",0,100,0
"se","sh","t2_15","non_reef",1,99,0.01
"se","sh","t2_15","plob",19,81,0.19
"se","sh","t2_15","turf",19,81,0.19
"se","sh","t2_15","poci",7,93,0.07
"se","sh","t2_15","cca",6,94,0.06
"se","sh","t2_15","biotic",6,94,0.06
"se","sh","t2_15","hard_coral_other",0,100,0
"se","sh","t2_2","abiotic",33,67,0.33
"se","sh","t2_2","macro",0,100,0
"se","sh","t2_2","non_reef",12,88,0.12
"se","sh","t2_2","plob",4,96,0.04
"se","sh","t2_2","turf",32,68,0.32
"se","sh","t2_2","poci",17,83,0.17
"se","sh","t2_2","cca",0,100,0
"se","sh","t2_2","biotic",2,98,0.02
"se","sh","t2_2","hard_coral_other",0,100,0
"se","sh","t2_3","abiotic",24,76,0.24
"se","sh","t2_3","macro",0,100,0
"se","sh","t2_3","non_reef",8,92,0.08
"se","sh","t2_3","plob",2,98,0.02
"se","sh","t2_3","turf",40,60,0.4
"se","sh","t2_3","poci",21,79,0.21
"se","sh","t2_3","cca",2,98,0.02
"se","sh","t2_3","biotic",3,97,0.03
"se","sh","t2_3","hard_coral_other",0,100,0
"se","sh","t2_4","abiotic",3,97,0.03
"se","sh","t2_4","macro",0,100,0
"se","sh","t2_4","non_reef",16,84,0.16
"se","sh","t2_4","plob",2,98,0.02
"se","sh","t2_4","turf",19,81,0.19
"se","sh","t2_4","poci",55,45,0.55
"se","sh","t2_4","cca",5,95,0.05
"se","sh","t2_4","biotic",0,100,0
"se","sh","t2_4","hard_coral_other",0,100,0
"se","sh","t2_5","abiotic",1,99,0.01
"se","sh","t2_5","macro",0,100,0
"se","sh","t2_5","non_reef",10,90,0.1
"se","sh","t2_5","plob",0,100,0
"se","sh","t2_5","turf",42,58,0.42
"se","sh","t2_5","poci",39,61,0.39
"se","sh","t2_5","cca",8,92,0.08
"se","sh","t2_5","biotic",0,100,0
"se","sh","t2_5","hard_coral_other",0,100,0
"se","sh","t2_6","abiotic",1,99,0.01
"se","sh","t2_6","macro",0,100,0
"se","sh","t2_6","non_reef",5,95,0.05
"se","sh","t2_6","plob",0,100,0
"se","sh","t2_6","turf",73,27,0.73
"se","sh","t2_6","poci",19,81,0.19
"se","sh","t2_6","cca",2,98,0.02
"se","sh","t2_6","biotic",0,100,0
"se","sh","t2_6","hard_coral_other",0,100,0
"se","sh","t2_7","abiotic",26,74,0.26
"se","sh","t2_7","macro",0,100,0
"se","sh","t2_7","non_reef",3,97,0.03
"se","sh","t2_7","plob",1,99,0.01
"se","sh","t2_7","turf",34,66,0.34
"se","sh","t2_7","poci",34,66,0.34
"se","sh","t2_7","cca",0,100,0
"se","sh","t2_7","biotic",2,98,0.02
"se","sh","t2_7","hard_coral_other",0,100,0
"se","sh","t2_8","abiotic",11,89,0.11
"se","sh","t2_8","macro",0,100,0
"se","sh","t2_8","non_reef",4,96,0.04
"se","sh","t2_8","plob",0,100,0
"se","sh","t2_8","turf",42,58,0.42
"se","sh","t2_8","poci",40,60,0.4
"se","sh","t2_8","cca",1,99,0.01
"se","sh","t2_8","biotic",2,98,0.02
"se","sh","t2_8","hard_coral_other",0,100,0
"se","sh","t2_9","abiotic",8,92,0.08
"se","sh","t2_9","macro",0,100,0
"se","sh","t2_9","non_reef",8,92,0.08
"se","sh","t2_9","plob",1,99,0.01
"se","sh","t2_9","turf",30,70,0.3
"se","sh","t2_9","poci",40,60,0.4
"se","sh","t2_9","cca",10,90,0.1
"se","sh","t2_9","biotic",3,97,0.03
"se","sh","t2_9","hard_coral_other",0,100,0
"se","sh","t3_1","abiotic",23,77,0.23
"se","sh","t3_1","macro",0,100,0
"se","sh","t3_1","non_reef",8,92,0.08
"se","sh","t3_1","plob",0,100,0
"se","sh","t3_1","turf",30,70,0.3
"se","sh","t3_1","poci",36,64,0.36
"se","sh","t3_1","cca",3,97,0.03
"se","sh","t3_1","biotic",0,100,0
"se","sh","t3_1","hard_coral_other",0,100,0
"se","sh","t3_10","abiotic",14,86,0.14
"se","sh","t3_10","macro",2,98,0.02
"se","sh","t3_10","non_reef",10,90,0.1
"se","sh","t3_10","plob",0,100,0
"se","sh","t3_10","turf",17,83,0.17
"se","sh","t3_10","poci",32,68,0.32
"se","sh","t3_10","cca",13,87,0.13
"se","sh","t3_10","biotic",12,88,0.12
"se","sh","t3_10","hard_coral_other",0,100,0
"se","sh","t3_11","abiotic",12,88,0.12
"se","sh","t3_11","macro",0,100,0
"se","sh","t3_11","non_reef",4,96,0.04
"se","sh","t3_11","plob",0,100,0
"se","sh","t3_11","turf",39,61,0.39
"se","sh","t3_11","poci",27,73,0.27
"se","sh","t3_11","cca",4,96,0.04
"se","sh","t3_11","biotic",14,86,0.14
"se","sh","t3_11","hard_coral_other",0,100,0
"se","sh","t3_12","abiotic",14,86,0.14
"se","sh","t3_12","macro",0,100,0
"se","sh","t3_12","non_reef",4,96,0.04
"se","sh","t3_12","plob",0,100,0
"se","sh","t3_12","turf",25,75,0.25
"se","sh","t3_12","poci",40,60,0.4
"se","sh","t3_12","cca",14,86,0.14
"se","sh","t3_12","biotic",3,97,0.03
"se","sh","t3_12","hard_coral_other",0,100,0
"se","sh","t3_13","abiotic",17,83,0.17
"se","sh","t3_13","macro",0,100,0
"se","sh","t3_13","non_reef",13,87,0.13
"se","sh","t3_13","plob",0,100,0
"se","sh","t3_13","turf",10,90,0.1
"se","sh","t3_13","poci",46,54,0.46
"se","sh","t3_13","cca",6,94,0.06
"se","sh","t3_13","biotic",8,92,0.08
"se","sh","t3_13","hard_coral_other",0,100,0
"se","sh","t3_14","abiotic",20,80,0.2
"se","sh","t3_14","macro",0,100,0
"se","sh","t3_14","non_reef",12,88,0.12
"se","sh","t3_14","plob",3,97,0.03
"se","sh","t3_14","turf",10,90,0.1
"se","sh","t3_14","poci",36,64,0.36
"se","sh","t3_14","cca",19,81,0.19
"se","sh","t3_14","biotic",0,100,0
"se","sh","t3_14","hard_coral_other",0,100,0
"se","sh","t3_15","abiotic",1,99,0.01
"se","sh","t3_15","macro",1,99,0.01
"se","sh","t3_15","non_reef",3,97,0.03
"se","sh","t3_15","plob",1,99,0.01
"se","sh","t3_15","turf",43,57,0.43
"se","sh","t3_15","poci",21,79,0.21
"se","sh","t3_15","cca",23,77,0.23
"se","sh","t3_15","biotic",7,93,0.07
"se","sh","t3_15","hard_coral_other",0,100,0
"se","sh","t3_2","abiotic",9,91,0.09
"se","sh","t3_2","macro",0,100,0
"se","sh","t3_2","non_reef",8,92,0.08
"se","sh","t3_2","plob",0,100,0
"se","sh","t3_2","turf",33,67,0.33
"se","sh","t3_2","poci",34,66,0.34
"se","sh","t3_2","cca",6,94,0.06
"se","sh","t3_2","biotic",10,90,0.1
"se","sh","t3_2","hard_coral_other",0,100,0
"se","sh","t3_3","abiotic",26,74,0.26
"se","sh","t3_3","macro",0,100,0
"se","sh","t3_3","non_reef",4,96,0.04
"se","sh","t3_3","plob",3,97,0.03
"se","sh","t3_3","turf",40,60,0.4
"se","sh","t3_3","poci",16,84,0.16
"se","sh","t3_3","cca",6,94,0.06
"se","sh","t3_3","biotic",5,95,0.05
"se","sh","t3_3","hard_coral_other",0,100,0
"se","sh","t3_4","abiotic",47,53,0.47
"se","sh","t3_4","macro",0,100,0
"se","sh","t3_4","non_reef",3,97,0.03
"se","sh","t3_4","plob",9,91,0.09
"se","sh","t3_4","turf",12,88,0.12
"se","sh","t3_4","poci",21,79,0.21
"se","sh","t3_4","cca",0,100,0
"se","sh","t3_4","biotic",8,92,0.08
"se","sh","t3_4","hard_coral_other",0,100,0
"se","sh","t3_5","abiotic",3,97,0.03
"se","sh","t3_5","macro",2,98,0.02
"se","sh","t3_5","non_reef",14,86,0.14
"se","sh","t3_5","plob",3,97,0.03
"se","sh","t3_5","turf",40,60,0.4
"se","sh","t3_5","poci",33,67,0.33
"se","sh","t3_5","cca",5,95,0.05
"se","sh","t3_5","biotic",0,100,0
"se","sh","t3_5","hard_coral_other",0,100,0
"se","sh","t3_6","abiotic",1,99,0.01
"se","sh","t3_6","macro",0,100,0
"se","sh","t3_6","non_reef",4,96,0.04
"se","sh","t3_6","plob",1,99,0.01
"se","sh","t3_6","turf",39,61,0.39
"se","sh","t3_6","poci",39,61,0.39
"se","sh","t3_6","cca",16,84,0.16
"se","sh","t3_6","biotic",0,100,0
"se","sh","t3_6","hard_coral_other",0,100,0
"se","sh","t3_7","abiotic",80,20,0.8
"se","sh","t3_7","macro",0,100,0
"se","sh","t3_7","non_reef",4,96,0.04
"se","sh","t3_7","plob",9,91,0.09
"se","sh","t3_7","turf",2,98,0.02
"se","sh","t3_7","poci",5,95,0.05
"se","sh","t3_7","cca",0,100,0
"se","sh","t3_7","biotic",0,100,0
"se","sh","t3_7","hard_coral_other",0,100,0
"se","sh","t3_8","abiotic",7,93,0.07
"se","sh","t3_8","macro",0,100,0
"se","sh","t3_8","non_reef",3,97,0.03
"se","sh","t3_8","plob",6,94,0.06
"se","sh","t3_8","turf",29,71,0.29
"se","sh","t3_8","poci",29,71,0.29
"se","sh","t3_8","cca",18,82,0.18
"se","sh","t3_8","biotic",8,92,0.08
"se","sh","t3_8","hard_coral_other",0,100,0
"se","sh","t3_9","abiotic",5,95,0.05
"se","sh","t3_9","macro",1,99,0.01
"se","sh","t3_9","non_reef",8,92,0.08
"se","sh","t3_9","plob",0,100,0
"se","sh","t3_9","turf",34,66,0.34
"se","sh","t3_9","poci",43,57,0.43
"se","sh","t3_9","cca",7,93,0.07
"se","sh","t3_9","biotic",2,98,0.02
"se","sh","t3_9","hard_coral_other",0,100,0
"se","sh","t4_1","abiotic",0,100,0
"se","sh","t4_1","macro",1,99,0.01
"se","sh","t4_1","non_reef",18,82,0.18
"se","sh","t4_1","plob",0,100,0
"se","sh","t4_1","turf",27,73,0.27
"se","sh","t4_1","poci",24,76,0.24
"se","sh","t4_1","cca",30,70,0.3
"se","sh","t4_1","biotic",0,100,0
"se","sh","t4_1","hard_coral_other",0,100,0
"se","sh","t4_10","abiotic",22,78,0.22
"se","sh","t4_10","macro",0,100,0
"se","sh","t4_10","non_reef",7,93,0.07
"se","sh","t4_10","plob",13,87,0.13
"se","sh","t4_10","turf",12,88,0.12
"se","sh","t4_10","poci",29,71,0.29
"se","sh","t4_10","cca",9,91,0.09
"se","sh","t4_10","biotic",8,92,0.08
"se","sh","t4_10","hard_coral_other",0,100,0
"se","sh","t4_11","abiotic",34,66,0.34
"se","sh","t4_11","macro",0,100,0
"se","sh","t4_11","non_reef",4,96,0.04
"se","sh","t4_11","plob",21,79,0.21
"se","sh","t4_11","turf",14,86,0.14
"se","sh","t4_11","poci",8,92,0.08
"se","sh","t4_11","cca",8,92,0.08
"se","sh","t4_11","biotic",11,89,0.11
"se","sh","t4_11","hard_coral_other",0,100,0
"se","sh","t4_12","abiotic",18,82,0.18
"se","sh","t4_12","macro",0,100,0
"se","sh","t4_12","non_reef",3,97,0.03
"se","sh","t4_12","plob",50,50,0.5
"se","sh","t4_12","turf",23,77,0.23
"se","sh","t4_12","poci",5,95,0.05
"se","sh","t4_12","cca",0,100,0
"se","sh","t4_12","biotic",1,99,0.01
"se","sh","t4_12","hard_coral_other",0,100,0
"se","sh","t4_13","abiotic",4,96,0.04
"se","sh","t4_13","macro",0,100,0
"se","sh","t4_13","non_reef",13,87,0.13
"se","sh","t4_13","plob",11,89,0.11
"se","sh","t4_13","turf",19,81,0.19
"se","sh","t4_13","poci",45,55,0.45
"se","sh","t4_13","cca",5,95,0.05
"se","sh","t4_13","biotic",3,97,0.03
"se","sh","t4_13","hard_coral_other",0,100,0
"se","sh","t4_14","abiotic",14,86,0.14
"se","sh","t4_14","macro",1,99,0.01
"se","sh","t4_14","non_reef",3,97,0.03
"se","sh","t4_14","plob",3,97,0.03
"se","sh","t4_14","turf",27,73,0.27
"se","sh","t4_14","poci",22,78,0.22
"se","sh","t4_14","cca",30,70,0.3
"se","sh","t4_14","biotic",0,100,0
"se","sh","t4_14","hard_coral_other",0,100,0
"se","sh","t4_15","abiotic",7,93,0.07
"se","sh","t4_15","macro",0,100,0
"se","sh","t4_15","non_reef",3,97,0.03
"se","sh","t4_15","plob",1,99,0.01
"se","sh","t4_15","turf",60,40,0.6
"se","sh","t4_15","poci",0,100,0
"se","sh","t4_15","cca",28,72,0.28
"se","sh","t4_15","biotic",1,99,0.01
"se","sh","t4_15","hard_coral_other",0,100,0
"se","sh","t4_2","abiotic",3,97,0.03
"se","sh","t4_2","macro",1,99,0.01
"se","sh","t4_2","non_reef",6,94,0.06
"se","sh","t4_2","plob",0,100,0
"se","sh","t4_2","turf",68,32,0.68
"se","sh","t4_2","poci",6,94,0.06
"se","sh","t4_2","cca",16,84,0.16
"se","sh","t4_2","biotic",0,100,0
"se","sh","t4_2","hard_coral_other",0,100,0
"se","sh","t4_3","abiotic",15,85,0.15
"se","sh","t4_3","macro",1,99,0.01
"se","sh","t4_3","non_reef",1,99,0.01
"se","sh","t4_3","plob",1,99,0.01
"se","sh","t4_3","turf",52,48,0.52
"se","sh","t4_3","poci",22,78,0.22
"se","sh","t4_3","cca",6,94,0.06
"se","sh","t4_3","biotic",2,98,0.02
"se","sh","t4_3","hard_coral_other",0,100,0
"se","sh","t4_4","abiotic",13,87,0.13
"se","sh","t4_4","macro",0,100,0
"se","sh","t4_4","non_reef",0,100,0
"se","sh","t4_4","plob",1,99,0.01
"se","sh","t4_4","turf",40,60,0.4
"se","sh","t4_4","poci",10,90,0.1
"se","sh","t4_4","cca",25,75,0.25
"se","sh","t4_4","biotic",11,89,0.11
"se","sh","t4_4","hard_coral_other",0,100,0
"se","sh","t4_5","abiotic",50,50,0.5
"se","sh","t4_5","macro",0,100,0
"se","sh","t4_5","non_reef",4,96,0.04
"se","sh","t4_5","plob",2,98,0.02
"se","sh","t4_5","turf",13,87,0.13
"se","sh","t4_5","poci",22,78,0.22
"se","sh","t4_5","cca",8,92,0.08
"se","sh","t4_5","biotic",1,99,0.01
"se","sh","t4_5","hard_coral_other",0,100,0
"se","sh","t4_6","abiotic",31,69,0.31
"se","sh","t4_6","macro",0,100,0
"se","sh","t4_6","non_reef",7,93,0.07
"se","sh","t4_6","plob",4,96,0.04
"se","sh","t4_6","turf",19,81,0.19
"se","sh","t4_6","poci",20,80,0.2
"se","sh","t4_6","cca",11,89,0.11
"se","sh","t4_6","biotic",8,92,0.08
"se","sh","t4_6","hard_coral_other",0,100,0
"se","sh","t4_7","abiotic",25,75,0.25
"se","sh","t4_7","macro",0,100,0
"se","sh","t4_7","non_reef",2,98,0.02
"se","sh","t4_7","plob",0,100,0
